122,99,34
122,99,31
122,99,32
122,99,29
122,99,28
122,99,26
123,99,26
123,99,26
123,99,25
123,99,26
123,99,25
123,99,26
123,99,26
123,99,26
123,99,26
123,99,26
123,99,25
123,99,25
123,99,26
123,99,26
123,99,25
123,99,25
123,99,26
123,99,25
123,99,26
123,99,25
123,99,25
123,99,25
123,99,27
123,99,26
123,99,25
123,99,25
123,99,26
123,99,25
123,99,26
123,99,25
122,99,25
122,99,25
122,99,25
122,99,25
122,99,25
122,99,25
122,99,25
122,99,24
122,99,24
122,99,24
122,99,24
122,99,24
122,99,25
122,100,24
122,100,25
122,99,25
122,99,24
122,99,24
122,99,25
121,99,25
121,99,25
121,99,24
121,98,24
121,98,25
121,98,24
121,98,24
121,98,24
121,98,24
121,98,24
121,97,24
121,97,24
121,97,23
121,97,24
120,97,23
120,97,24
120,97,23
120,96,23
120,96,24
120,96,23
120,96,23
120,96,23
120,96,23
120,95,23
120,95,23
120,95,23
120,95,23
119,95,23
119,95,23
119,95,23
119,94,23
119,94,23
119,94,23
119,94,23
119,94,23
119,94,23
119,94,23
119,93,23
119,93,23
119,93,23
118,93,23
119,93,23
118,93,23
118,93,23
118,92,23
118,92,24
118,92,24
118,92,23
118,92,23
118,92,23
118,91,23
118,91,23
118,91,23
118,91,23
118,91,23
118,91,23
118,91,23
118,90,23
118,90,23
117,90,23
117,90,23
117,90,23
117,90,24
117,90,23
117,89,23
117,89,23
117,89,23
117,89,23
117,89,22
117,89,22
117,89,22
117,88,22
117,88,22
117,88,22
117,88,22
117,88,22
117,88,22
117,88,22
117,87,23
117,87,22
117,87,22
117,87,22
117,87,22
117,87,22
117,86,22
117,86,22
117,86,22
117,86,22
116,86,21
116,86,21
116,86,21
116,85,21
116,85,21
116,85,21
116,85,21
116,85,22
116,85,21
116,85,21
116,84,21
116,84,20
116,84,21
116,84,21
116,84,20
116,84,20
116,84,20
116,83,20
116,83,20
116,83,21
116,83,20
116,83,21
116,83,21
116,82,21
116,82,20
116,82,20
116,82,20
116,82,20
116,82,20
116,82,20
116,81,20
116,81,20
116,81,20
116,81,20
116,81,19
116,81,19
116,81,19
115,80,19
115,80,20
115,80,19
115,80,19
115,80,19
115,80,19
115,80,20
115,79,20
115,79,20
115,79,19
115,79,19
115,79,19
115,79,19
115,78,19
115,78,19
115,78,19
115,78,19
115,78,19
115,78,18
115,78,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,18
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,18
115,77,19
115,77,19
115,77,19
115,77,19
115,77,18
115,77,18
115,77,18
115,77,18
115,77,18
115,77,19
115,77,19
115,77,18
115,77,19
115,77,19
115,77,18
115,77,19
115,77,18
115,77,18
115,77,18
115,77,20
115,77,18
115,77,18
115,77,18
115,77,18
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,19
115,77,18
115,77,19
115,77,19
115,77,19
115,77,18
115,77,19
115,77,18
115,77,18
115,77,18
115,77,18
115,77,18
115,77,18
115,77,17
115,77,18
115,77,18
115,77,18
115,77,17
115,77,18
115,77,18
115,77,18
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,18
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,16
115,77,16
115,77,16
115,77,16
115,77,17
115,77,17
115,77,16
115,77,17
115,77,17
115,77,17
115,77,17
115,77,16
115,77,16
115,77,16
115,77,17
115,77,16
115,77,17
115,77,16
115,77,16
115,77,16
115,77,16
115,77,17
115,77,17
115,77,16
115,77,16
115,77,17
115,77,16
115,77,17
115,77,17
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,17
115,77,16
115,77,17
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,16
115,77,17
115,77,16
115,77,16
115,77,17
115,77,17
115,77,16
115,77,16
115,77,16
115,77,17
115,77,17
115,77,16
115,77,16
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,17
115,77,16
115,77,16
115,77,15
115,77,15
115,77,15
115,77,15
115,77,15
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,15
115,77,15
115,77,15
115,77,15
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,16
115,77,15
