121,101,75
121,101,75
121,101,75
122,101,76
122,101,87
123,101,78
123,101,75
124,101,76
124,101,80
125,101,77
125,101,72
126,101,69
126,101,69
126,101,66
126,101,65
127,101,64
127,101,65
127,101,62
127,101,61
127,101,60
127,101,69
127,101,56
127,101,55
127,101,53
127,101,54
127,101,55
127,101,52
126,101,52
126,101,51
126,101,52
126,101,53
126,101,52
125,101,52
125,101,52
125,101,53
125,101,54
125,101,56
125,101,55
125,101,57
125,101,57
125,101,56
125,101,66
125,101,78
125,101,72
125,101,64
125,101,60
124,101,56
125,101,56
125,101,55
125,101,55
125,101,55
125,101,54
125,101,54
125,101,55
125,101,55
125,101,55
125,101,54
125,101,54
125,101,55
125,101,54
124,101,54
124,101,54
124,101,54
125,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,54
124,101,53
124,101,54
124,101,53
124,101,54
124,101,54
124,101,53
124,101,53
124,101,53
124,101,54
124,101,54
124,101,54
124,101,53
124,101,53
124,101,53
124,101,54
124,101,53
124,101,54
124,101,53
123,101,53
123,101,54
123,101,54
123,101,54
123,101,54
123,101,54
123,101,54
123,101,53
123,101,54
123,101,53
123,101,54
123,101,53
123,101,54
123,101,53
123,101,54
123,101,54
123,101,53
123,101,53
123,101,53
123,101,54
122,101,54
122,101,53
122,101,53
122,101,53
122,101,54
122,101,54
122,101,53
122,101,54
122,101,54
122,101,54
122,101,54
122,101,54
122,101,54
122,101,54
122,101,55
122,101,54
122,101,47
122,101,55
122,101,55
122,101,55
122,101,55
122,101,54
122,101,55
122,101,55
122,101,55
122,101,55
122,101,49
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,55
122,101,56
122,101,56
122,101,56
122,101,55
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,57
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,56
122,101,57
122,101,57
122,101,57
122,101,56
122,101,56
122,101,56
122,101,56
122,101,57
122,101,56
122,101,57
122,101,56
122,101,56
122,101,56
